Date,20-Day MA
2008-11-26 00:00:00-05:00,0.034899320697976986
2008-11-28 00:00:00-05:00,-0.01994354868679955
2008-12-01 00:00:00-05:00,0.02843231477454684
2008-12-02 00:00:00-05:00,0.04296999890675264
2008-12-03 00:00:00-05:00,0.01829228800332492
2008-12-04 00:00:00-05:00,0.007303931937161922
2008-12-05 00:00:00-05:00,-0.011921798160183105
2008-12-08 00:00:00-05:00,-0.009173157940309174
2008-12-09 00:00:00-05:00,-0.011922060917857724
2008-12-10 00:00:00-05:00,-0.003684841835132557
2008-12-11 00:00:00-05:00,-0.02014768302175045
2008-12-12 00:00:00-05:00,-0.01465380922892474
2008-12-15 00:00:00-05:00,-0.017401881752134196
2008-12-16 00:00:00-05:00,-0.014632743433510287
2008-12-17 00:00:00-05:00,-0.009172568820445082
2008-12-18 00:00:00-05:00,-0.014667277466929796
2008-12-19 00:00:00-05:00,-0.01465991829045119
2008-12-22 00:00:00-05:00,0.0045612243341559555
2008-12-23 00:00:00-05:00,-0.011893915367557528
2008-12-24 00:00:00-05:00,-0.0009118280945255242
2008-12-26 00:00:00-05:00,-0.0063863724719521505
2008-12-29 00:00:00-05:00,-0.012495410378877404
2008-12-30 00:00:00-05:00,-0.0030653746753570355
2008-12-31 00:00:00-05:00,-0.04149531307555474
2009-01-02 00:00:00-05:00,-0.019554088631071685
2009-01-05 00:00:00-05:00,-0.014065031285875107
2009-01-06 00:00:00-05:00,-0.011322609559243113
2009-01-07 00:00:00-05:00,0.00518688987188558
2009-01-08 00:00:00-05:00,-0.0030518518724160114
2009-01-09 00:00:00-05:00,-0.003040354973039494
2009-01-12 00:00:00-05:00,0.0051830506801078926
2009-01-13 00:00:00-05:00,0.016178344720029592
2009-01-14 00:00:00-05:00,0.02167800976952792
2009-01-15 00:00:00-05:00,0.016172507275212866
2009-01-16 00:00:00-05:00,0.01618174205698595
2009-01-20 00:00:00-05:00,0.002449833771254095
2009-01-21 00:00:00-05:00,0.016214729272648176
2009-01-22 00:00:00-05:00,0.0024807338530457913
2009-01-23 00:00:00-05:00,0.01344872547673106
2009-01-26 00:00:00-05:00,-0.0030228392892848845
2009-01-27 00:00:00-05:00,-0.008513271504526677
2009-01-28 00:00:00-05:00,0.03046633088820778
2009-01-29 00:00:00-05:00,-0.013623432129925162
2009-01-30 00:00:00-05:00,0.02482834229714521
2009-02-02 00:00:00-05:00,0.029759779978831634
2009-02-03 00:00:00-05:00,0.018784446188723724
2009-02-04 00:00:00-05:00,0.02428040973332226
2009-02-05 00:00:00-05:00,-0.0004706696931140453
2009-02-06 00:00:00-05:00,-0.0059631119141902115
2009-02-09 00:00:00-05:00,0.002294698874473733
2009-02-10 00:00:00-05:00,0.005046836953219014
2009-02-11 00:00:00-05:00,-0.014194110221916656
2009-02-12 00:00:00-05:00,-0.016945702748205525
2009-02-13 00:00:00-05:00,-0.0086918550973611
2009-02-17 00:00:00-05:00,-0.0004627971728491609
2009-02-18 00:00:00-05:00,0.024253447559294438
2009-02-19 00:00:00-05:00,0.0022441451010041247
2009-02-20 00:00:00-05:00,-0.0004987248510750275
2009-02-23 00:00:00-05:00,-0.0005011742580920409
2009-02-24 00:00:00-05:00,-0.0059872742590625135
2009-02-25 00:00:00-05:00,-0.0059945706876170625
2009-02-26 00:00:00-05:00,0.002248900849202573
2009-02-27 00:00:00-05:00,0.010489714515657212
2009-03-02 00:00:00-05:00,0.006917677483453288
2009-03-03 00:00:00-05:00,-0.0035150946728811803
2009-03-04 00:00:00-05:00,0.0074602391172267305
2009-03-05 00:00:00-05:00,0.001967919983413746
2009-03-06 00:00:00-05:00,0.004715391973502969
2009-03-09 00:00:00-04:00,0.023937993805652112
2009-03-10 00:00:00-04:00,0.007431467034886485
2009-03-11 00:00:00-04:00,0.01017565253488344
2009-03-12 00:00:00-04:00,0.00743646467080199
2009-03-13 00:00:00-04:00,0.00468570457166193
2009-03-16 00:00:00-04:00,-0.009054186548947052
2009-03-17 00:00:00-04:00,-0.0008099646396148907
2009-03-18 00:00:00-04:00,-0.0008051235852910788
2009-03-19 00:00:00-04:00,-0.009045652134274485
2009-03-20 00:00:00-04:00,-0.003551091429047415
2009-03-23 00:00:00-04:00,0.0019437924503025172
2009-03-24 00:00:00-04:00,0.007426696647014963
2009-03-25 00:00:00-04:00,0.018421252283679523
2009-03-26 00:00:00-04:00,0.012928636540257665
2009-03-27 00:00:00-04:00,0.007433889011220574
2009-03-30 00:00:00-04:00,-0.002733486763398707
2009-03-31 00:00:00-04:00,-0.005478986184523959
2009-04-01 00:00:00-04:00,-0.003280709257839165
2009-04-02 00:00:00-04:00,-0.014268293214041194
2009-04-03 00:00:00-04:00,-0.003275913397811858
2009-04-06 00:00:00-04:00,-0.006026193665392832
2009-04-07 00:00:00-04:00,-0.006026193665392832
2009-04-08 00:00:00-04:00,-0.0005325916185516366
2009-04-09 00:00:00-04:00,-0.0032790187907688396
2009-04-13 00:00:00-04:00,0.007714524501020792
